master_order_id,master_order_status,Invoice_date,order_id,order_status,ordereditem_quantity,prod_names,ordereditem_unit_price_net,ordereditem_product_id,value,group,dist_names,retailer_names,bill_amount
25701,processed,24-01-2018,25706,processed,3,ProdName184,97.74,22196.0,293.22,Hyderabad,DistName3,RetailerID8,1417.94
25701,processed,24-01-2018,25706,processed,5,ProdName185,98.57,1360.0,492.85,Hyderabad,DistName3,RetailerID8,1417.94
25701,processed,24-01-2018,25706,processed,3,ProdName186,31.43,645.0,94.29,Hyderabad,DistName3,RetailerID127,1417.94
25697,processed,24-01-2018,25702,processed,3,ProdName187,60.36,2331.0,181.08,Hyderabad,DistName10,RetailerID219,1238.23
25700,processed,24-01-2018,25705,processed,6,ProdName188,9.96,178.0,59.76,Hyderabad,DistName1,RetailerID13,359.94
25700,processed,24-01-2018,25705,processed,2,ProdName189,43.93,5175.0,87.86,Hyderabad,DistName3,RetailerID52,359.94
25698,processed,24-01-2018,25703,processed,2,ProdName190,96.69,4337.0,193.38,Hyderabad,DistName1,RetailerID13,531.03
25700,processed,24-01-2018,25705,processed,1,ProdName191,5.99,1751.0,5.99,Hyderabad,DistName1,RetailerID79,359.94
25700,processed,24-01-2018,25705,processed,1,ProdName46,31.1,1021.0,31.1,Hyderabad,DistName1,RetailerID79,359.94
25700,processed,24-01-2018,25705,processed,2,ProdName192,23.57,2170.0,47.14,Hyderabad,DistName3,RetailerID8,359.94
25700,processed,24-01-2018,25705,processed,1,ProdName193,92.86,377.0,92.86,Hyderabad,DistName1,RetailerID13,359.94
25700,processed,24-01-2018,25705,processed,3,ProdName131,10.65,378.0,31.95,Hyderabad,DistName1,RetailerID13,359.94
25705,processed,24-01-2018,25712,rejected,2,ProdName194,25.2,14986.0,50.4,Hyderabad,DistName7,RetailerID112,50.4
25703,processed,24-01-2018,25710,processed,2,ProdName195,16.39,4464.0,32.78,Hyderabad,DistName1,RetailerID119,662.52
25703,processed,24-01-2018,25710,processed,1,ProdName196,40.02,186.0,40.02,Hyderabad,DistName3,RetailerID190,662.52
25703,processed,24-01-2018,25710,processed,2,ProdName15,33.65,1093.0,67.3,Hyderabad,DistName3,RetailerID44,662.52
25703,processed,24-01-2018,25710,processed,2,ProdName197,64.43,2101.0,128.86,Hyderabad,DistName1,RetailerID169,662.52
25703,processed,24-01-2018,25710,processed,2,ProdName198,76.86,3586.0,153.72,Hyderabad,DistName3,RetailerID34,662.52
25703,processed,24-01-2018,25710,processed,2,ProdName199,119.92,2468.0,239.84,Hyderabad,DistName1,RetailerID79,662.52
25705,processed,24-01-2018,25713,processed,1,ProdName200,23.57,2634.0,23.57,Hyderabad,DistName1,RetailerID79,891.82
25705,processed,24-01-2018,25713,processed,1,ProdName201,314.93,3083.0,314.93,Hyderabad,DistName1,RetailerID36,891.82
25705,processed,24-01-2018,25713,processed,1,ProdName202,28.12,5828.0,28.12,Hyderabad,DistName3,RetailerID123,891.82
25705,processed,24-01-2018,25713,processed,1,ProdName108,500.0,1476.0,500.0,Hyderabad,DistName1,RetailerID116,891.82
25701,processed,24-01-2018,25707,processed,5,ProdName203,31.43,4337.0,157.15,Hyderabad,DistName4,RetailerID71,1068.56
25701,processed,24-01-2018,25707,processed,2,ProdName204,42.97,890.0,85.94,Hyderabad,DistName3,RetailerID90,1068.56
25701,processed,24-01-2018,25706,processed,6,ProdName205,26.4,4337.0,158.4,Hyderabad,DistName3,RetailerID34,1417.94
25701,processed,24-01-2018,25707,processed,3,ProdName206,75.0,1095.0,225.0,Hyderabad,DistName3,RetailerID8,1068.56
25701,processed,24-01-2018,25707,processed,1,ProdName207,122.14,2651.0,122.14,Hyderabad,DistName3,RetailerID34,1068.56
25701,processed,24-01-2018,25707,processed,5,ProdName10,19.44,922.0,97.2,Hyderabad,DistName1,RetailerID56,1068.56
25701,processed,24-01-2018,25707,processed,3,ProdName208,48.57,2.0,145.71,Hyderabad,DistName3,RetailerID29,1068.56
25701,processed,24-01-2018,25707,processed,1,ProdName141,112.56,466.0,112.56,Hyderabad,DistName1,RetailerID13,1068.56
25701,processed,24-01-2018,25707,processed,2,ProdName209,61.43,4492.0,122.86,Hyderabad,DistName8,RetailerID9,1068.56
25702,processed,24-01-2018,25709,processed,5,ProdName210,14.94,3276.0,74.7,Hyderabad,DistName1,RetailerID79,559.76
25702,processed,24-01-2018,25709,processed,2,ProdName211,16.75,610.0,33.5,Hyderabad,DistName3,RetailerID146,559.76
25702,processed,24-01-2018,25709,processed,1,ProdName212,47.68,4331.0,47.68,Hyderabad,DistName3,RetailerID10,559.76
25702,processed,24-01-2018,25709,processed,2,ProdName213,46.53,1841.0,93.06,Hyderabad,DistName1,RetailerID15,559.76
25702,processed,24-01-2018,25709,processed,1,ProdName214,67.96,2028.0,67.96,Hyderabad,DistName1,RetailerID13,559.76
25702,processed,24-01-2018,25709,processed,2,ProdName215,121.43,3427.0,242.86,Hyderabad,DistName3,RetailerID185,559.76
25704,processed,24-01-2018,25711,processed,1,ProdName216,89.29,1960.0,89.29,Hyderabad,DistName1,RetailerID1,1304.97
25704,processed,24-01-2018,25711,processed,2,ProdName217,94.29,18855.0,188.58,Hyderabad,DistName1,RetailerID56,1304.97
25704,processed,24-01-2018,25711,processed,2,ProdName218,70.7,3770.0,141.4,Hyderabad,DistName7,RetailerID81,1304.97
25704,processed,24-01-2018,25711,processed,10,ProdName219,88.57,159.0,885.7,Hyderabad,DistName3,RetailerID34,1304.97
25702,processed,24-01-2018,25708,processed,5,ProdName220,25.71,25133.0,128.55,Hyderabad,DistName8,RetailerID9,203.7
25702,processed,24-01-2018,25708,processed,5,ProdName221,15.03,15668.0,75.15,Hyderabad,DistName1,RetailerID68,203.7
25708,cancelled,25-01-2018,25716,rejected,1,ProdName222,125.0,3785.0,125.0,Hyderabad,DistName8,RetailerID9,390.29
25708,cancelled,25-01-2018,25716,rejected,3,ProdName223,31.29,8882.0,93.87,Hyderabad,DistName3,RetailerID45,390.29
25708,cancelled,25-01-2018,25716,rejected,3,ProdName224,57.14,8884.0,171.42,Hyderabad,DistName3,RetailerID45,390.29
25708,cancelled,25-01-2018,25717,cancelled,1,ProdName225,82.14,296.0,82.14,Hyderabad,DistName3,RetailerID25,196.89
25708,cancelled,25-01-2018,25717,cancelled,3,ProdName226,38.25,2316.0,114.75,Hyderabad,DistName6,RetailerID132,196.89
25700,processed,24-01-2018,25705,processed,1,ProdName227,3.28,4337.0,3.28,Hyderabad,DistName1,RetailerID79,359.94
25709,processed,25-01-2018,25720,processed,1,ProdName228,42.14,20.0,42.14,Hyderabad,DistName3,RetailerID37,622.76
25709,processed,25-01-2018,25719,processed,1,ProdName229,162.14,11544.0,162.14,Hyderabad,DistName3,RetailerID95,216.9
25709,processed,25-01-2018,25719,processed,1,ProdName230,54.76,22287.0,54.76,Hyderabad,DistName1,RetailerID13,216.9
25706,processed,24-01-2018,25714,processed,3,ProdName231,85.71,3614.0,257.13,Hyderabad,DistName3,RetailerID37,804.3
25706,processed,24-01-2018,25714,processed,3,ProdName232,82.87,504.0,248.61,Hyderabad,DistName1,RetailerID79,804.3
25705,processed,24-01-2018,25713,processed,2,ProdName6,12.6,4337.0,25.2,Hyderabad,DistName7,RetailerID112,891.82
25707,processed,25-01-2018,25718,processed,2,ProdName233,1000.0,745.0,2000.0,Hyderabad,DistName3,RetailerID8,2000.0
25711,processed,25-01-2018,25722,processed,6,ProdName234,82.14,2582.0,492.84,Hyderabad,DistName8,RetailerID9,706.4
25711,processed,25-01-2018,25722,processed,5,ProdName235,8.45,1217.0,42.25,Hyderabad,DistName1,RetailerID81,706.4
25711,processed,25-01-2018,25722,processed,1,ProdName236,46.43,2348.0,46.43,Hyderabad,DistName1,RetailerID28,706.4
25711,processed,25-01-2018,25722,processed,1,ProdName237,27.68,1175.0,27.68,Hyderabad,DistName1,RetailerID13,706.4
25711,processed,25-01-2018,25722,processed,5,ProdName10,19.44,922.0,97.2,Hyderabad,DistName1,RetailerID56,706.4
25710,processed,25-01-2018,25721,processed,4,ProdName35,103.03,2454.0,412.12,Hyderabad,DistName4,RetailerID94,556.73
25710,processed,25-01-2018,25721,processed,1,ProdName238,111.81,5344.0,111.81,Hyderabad,DistName3,RetailerID37,556.73
25715,processed,25-01-2018,25728,processed,1,ProdName239,69.29,4337.0,69.29,Hyderabad,DistName6,RetailerID73,669.49
25709,processed,25-01-2018,25720,processed,1,ProdName2,35.54,965.0,35.54,Hyderabad,DistName1,RetailerID2,622.76
25709,processed,25-01-2018,25720,processed,1,ProdName74,33.82,2825.0,33.82,Hyderabad,DistName4,RetailerID94,622.76
25709,processed,25-01-2018,25720,processed,1,ProdName35,103.03,2454.0,103.03,Hyderabad,DistName4,RetailerID94,622.76
25709,processed,25-01-2018,25720,processed,1,ProdName122,56.79,1006.0,56.79,Hyderabad,DistName1,RetailerID58,622.76
25709,processed,25-01-2018,25720,processed,1,ProdName240,94.95,401.0,94.95,Hyderabad,DistName1,RetailerID141,622.76
25709,processed,25-01-2018,25720,processed,1,ProdName241,87.5,5074.0,87.5,Hyderabad,DistName3,RetailerID179,622.76
25709,processed,25-01-2018,25720,processed,1,ProdName79,33.71,147.0,33.71,Hyderabad,DistName1,RetailerID13,622.76
25709,processed,25-01-2018,25720,processed,1,ProdName128,135.28,3211.0,135.28,Hyderabad,DistName1,RetailerID137,622.76
25712,processed,25-01-2018,25723,processed,3,ProdName242,27.14,2896.0,81.42,Hyderabad,DistName3,RetailerID77,659.57
25712,processed,25-01-2018,25723,processed,5,ProdName43,39.29,4793.0,196.45,Hyderabad,DistName9,RetailerID81,659.57
25712,processed,25-01-2018,25723,processed,1,ProdName243,78.03,3892.0,78.03,Hyderabad,DistName1,RetailerID91,659.57
25712,processed,25-01-2018,25723,processed,1,ProdName214,67.96,2028.0,67.96,Hyderabad,DistName1,RetailerID13,659.57
25712,processed,25-01-2018,25723,processed,3,ProdName109,31.43,540.0,94.29,Hyderabad,DistName2,RetailerID50,659.57
25712,processed,25-01-2018,25723,processed,2,ProdName244,70.71,1138.0,141.42,Hyderabad,DistName1,RetailerID13,659.57
25714,processed,25-01-2018,25726,rejected,1,ProdName245,45.2,18223.0,45.2,Hyderabad,DistName1,RetailerID56,45.2
25713,processed,25-01-2018,25725,processed,1,ProdName246,2312.0,652.0,2312.0,Hyderabad,DistName3,RetailerID27,2312.0
25713,processed,25-01-2018,25724,processed,2,ProdName247,75.0,19189.0,150.0,Hyderabad,DistName3,RetailerID27,2048.0
25713,processed,25-01-2018,25724,processed,4,ProdName248,474.5,12310.0,1898.0,Hyderabad,DistName3,RetailerID34,2048.0
25715,processed,25-01-2018,25728,processed,1,ProdName249,258.0,14291.0,258.0,Hyderabad,DistName3,RetailerID35,669.49
25715,processed,25-01-2018,25728,processed,2,ProdName250,142.86,9789.0,285.72,Hyderabad,DistName3,RetailerID35,669.49
25715,processed,25-01-2018,25728,processed,2,ProdName251,13.57,18394.0,27.14,Hyderabad,DistName1,RetailerID13,669.49
25715,processed,25-01-2018,25728,processed,2,ProdName252,14.67,13595.0,29.34,Hyderabad,DistName1,RetailerID13,669.49
25714,processed,25-01-2018,25727,processed,6,ProdName253,12.86,1564.0,77.16,Hyderabad,DistName1,RetailerID68,664.32
25714,processed,25-01-2018,25727,processed,5,ProdName126,53.29,612.0,266.45,Hyderabad,DistName3,RetailerID146,664.32
25714,processed,25-01-2018,25727,processed,1,ProdName254,89.29,4423.0,89.29,Hyderabad,DistName1,RetailerID43,664.32
25714,processed,25-01-2018,25727,processed,3,ProdName255,77.14,5987.0,231.42,Hyderabad,DistName3,RetailerID37,664.32
25715,processed,25-01-2018,25729,processed,1,ProdName256,67.07,1535.0,67.07,Hyderabad,DistName3,RetailerID35,2668.81
25715,processed,25-01-2018,25729,processed,6,ProdName257,38.82,96.0,232.92,Hyderabad,DistName1,RetailerID13,2668.81
25715,processed,25-01-2018,25729,processed,1,ProdName258,31.43,4377.0,31.43,Hyderabad,DistName1,RetailerID204,2668.81
25715,processed,25-01-2018,25729,processed,1,ProdName259,56.25,4897.0,56.25,Hyderabad,DistName6,RetailerID188,2668.81
25715,processed,25-01-2018,25729,processed,1,ProdName260,180.0,2692.0,180.0,Hyderabad,DistName3,RetailerID34,2668.81
25715,processed,25-01-2018,25729,processed,1,ProdName261,99.29,2146.0,99.29,Hyderabad,DistName4,RetailerID98,2668.81
25715,processed,25-01-2018,25729,processed,1,ProdName262,71.36,732.0,71.36,Hyderabad,DistName3,RetailerID101,2668.81
25715,processed,25-01-2018,25729,processed,1,ProdName263,118.92,2943.0,118.92,Hyderabad,DistName3,RetailerID41,2668.81
25715,processed,25-01-2018,25729,processed,1,ProdName82,70.71,2620.0,70.71,Hyderabad,DistName4,RetailerID139,2668.81
25715,processed,25-01-2018,25729,processed,2,ProdName264,75.0,1090.0,150.0,Hyderabad,DistName3,RetailerID34,2668.81
25715,processed,25-01-2018,25729,processed,1,ProdName265,83.82,5252.0,83.82,Hyderabad,DistName1,RetailerID79,2668.81
25715,processed,25-01-2018,25729,processed,1,ProdName266,114.27,2248.0,114.27,Hyderabad,DistName1,RetailerID13,2668.81
25715,processed,25-01-2018,25729,processed,2,ProdName267,106.02,620.0,212.04,Hyderabad,DistName3,RetailerID146,2668.81
25715,processed,25-01-2018,25729,processed,2,ProdName268,70.72,5967.0,141.44,Hyderabad,DistName6,RetailerID100,2668.81
26117,processed,16-02-2018,26462,processed,2,ProdName269,71.43,2548.0,142.86,Hyderabad,DistName6,RetailerID134,792.14
26126,processed,16-02-2018,26484,processed,3,ProdName270,25.18,2976.0,75.54,Hyderabad,DistName1,RetailerID43,283.02
26126,processed,16-02-2018,26484,processed,6,ProdName271,34.58,1208.0,207.48,Hyderabad,DistName1,RetailerID115,283.02
26126,processed,16-02-2018,26488,processed,2,ProdName272,94.48,2736.0,188.96,Hyderabad,DistName3,RetailerID34,548.87
26135,processed,16-02-2018,26499,processed,4,ProdName126,53.29,612.0,213.16,Hyderabad,DistName3,RetailerID146,1516.69
26135,processed,16-02-2018,26499,processed,1,ProdName273,49.07,160.0,49.07,Hyderabad,DistName3,RetailerID29,1516.69
26135,processed,16-02-2018,26499,processed,1,ProdName274,97.82,4275.0,97.82,Hyderabad,DistName1,RetailerID13,1516.69
26135,processed,16-02-2018,26499,processed,1,ProdName275,55.0,157.0,55.0,Hyderabad,DistName3,RetailerID155,1516.69
27847,delivered,02-04-2018,29559,delivered,5,ProdName197,64.43,2101.0,322.15,Hyderabad,DistName1,RetailerID169,1406.14
25717,processed,25-01-2018,25731,processed,3,ProdName276,22.14,2024.0,66.42,Hyderabad,DistName1,RetailerID13,932.42
25717,processed,25-01-2018,25731,processed,1,ProdName277,101.43,4239.0,101.43,Hyderabad,DistName4,RetailerID119,932.42
25717,processed,25-01-2018,25731,processed,1,ProdName278,24.29,1863.0,24.29,Hyderabad,DistName1,RetailerID58,932.42
25717,processed,25-01-2018,25731,processed,2,ProdName279,140.71,4278.0,281.42,Hyderabad,DistName1,RetailerID42,932.42
25717,processed,25-01-2018,25731,processed,3,ProdName280,97.24,138.0,291.72,Hyderabad,DistName1,RetailerID36,932.42
25717,processed,25-01-2018,25731,processed,2,ProdName281,83.57,5388.0,167.14,Hyderabad,DistName3,RetailerID37,932.42
25718,processed,25-01-2018,25732,processed,3,ProdName282,111.43,2622.0,334.29,Hyderabad,DistName3,RetailerID34,1119.34
25718,processed,25-01-2018,25732,processed,2,ProdName283,28.31,928.0,56.62,Hyderabad,DistName3,RetailerID8,1119.34
25720,processed,25-01-2018,25735,processed,1,ProdName284,4.44,4337.0,4.44,Hyderabad,DistName1,RetailerID36,576.44
25718,processed,25-01-2018,25732,processed,4,ProdName285,26.77,9870.0,107.08,Hyderabad,DistName1,RetailerID81,1119.34
25718,processed,25-01-2018,25732,processed,1,ProdName286,70.71,1724.0,70.71,Hyderabad,DistName3,RetailerID77,1119.34
25718,processed,25-01-2018,25733,processed,5,ProdName14,36.15,851.0,180.75,Hyderabad,DistName3,RetailerID34,2390.12
25718,processed,25-01-2018,25733,processed,5,ProdName287,127.14,5537.0,635.7,Hyderabad,DistName3,RetailerID34,2390.12
25718,processed,25-01-2018,25732,processed,2,ProdName288,135.69,4337.0,271.38,Hyderabad,DistName1,RetailerID36,1119.34
25718,processed,25-01-2018,25733,processed,2,ProdName134,61.29,891.0,122.58,Hyderabad,DistName3,RetailerID67,2390.12
25718,processed,25-01-2018,25733,processed,2,ProdName289,196.43,3854.0,392.86,Hyderabad,DistName3,RetailerID171,2390.12
25718,processed,25-01-2018,25733,processed,4,ProdName193,92.86,377.0,371.44,Hyderabad,DistName1,RetailerID13,2390.12
25718,processed,25-01-2018,25733,processed,2,ProdName290,53.57,950.0,107.14,Hyderabad,DistName1,RetailerID13,2390.12
25718,processed,25-01-2018,25733,processed,5,ProdName197,64.43,2101.0,322.15,Hyderabad,DistName1,RetailerID169,2390.12
25723,cancelled,25-01-2018,25740,cancelled,2,ProdName291,53.57,4337.0,107.14,Hyderabad,DistName1,RetailerID137,207.01
25723,cancelled,25-01-2018,25739,rejected,3,ProdName292,17.64,13726.0,52.92,Hyderabad,DistName1,RetailerID68,526.57
25723,cancelled,25-01-2018,25739,rejected,3,ProdName293,48.57,5883.0,145.71,Hyderabad,DistName1,RetailerID13,526.57
25723,cancelled,25-01-2018,25739,rejected,3,ProdName294,48.14,14846.0,144.42,Hyderabad,DistName1,RetailerID15,526.57
25723,cancelled,25-01-2018,25739,rejected,3,ProdName295,47.86,16335.0,143.58,Hyderabad,DistName1,RetailerID31,526.57
25723,cancelled,25-01-2018,25739,rejected,1,ProdName296,39.94,2078.0,39.94,Hyderabad,DistName1,RetailerID13,526.57
25723,cancelled,25-01-2018,25740,cancelled,1,ProdName297,35.75,2660.0,35.75,Hyderabad,DistName3,RetailerID123,207.01
25723,cancelled,25-01-2018,25740,cancelled,1,ProdName298,64.12,2156.0,64.12,Hyderabad,DistName3,RetailerID8,207.01
25721,processed,25-01-2018,25742,cancelled,3,ProdName194,25.2,14986.0,75.6,Hyderabad,DistName7,RetailerID112,75.6
25720,processed,25-01-2018,25735,processed,2,ProdName83,57.86,948.0,115.72,Hyderabad,DistName1,RetailerID20,576.44
25720,processed,25-01-2018,25735,processed,1,ProdName299,114.4,1462.0,114.4,Hyderabad,DistName4,RetailerID98,576.44
25720,processed,25-01-2018,25735,processed,1,ProdName300,97.66,4337.0,97.66,Hyderabad,DistName3,RetailerID95,576.44
25720,processed,25-01-2018,25735,processed,1,ProdName301,117.79,2461.0,117.79,Hyderabad,DistName7,RetailerID133,576.44
25720,processed,25-01-2018,25735,processed,1,ProdName302,126.43,1548.0,126.43,Hyderabad,DistName3,RetailerID35,576.44
25721,processed,25-01-2018,25741,processed,3,ProdName40,88.14,1688.0,264.42,Hyderabad,DistName3,RetailerID63,442.54
25721,processed,25-01-2018,25741,processed,3,ProdName303,50.0,2513.0,150.0,Hyderabad,DistName3,RetailerID37,442.54
25721,processed,25-01-2018,25741,processed,1,ProdName202,28.12,5828.0,28.12,Hyderabad,DistName3,RetailerID123,442.54
25721,processed,25-01-2018,25737,processed,2,ProdName243,78.03,3892.0,156.06,Hyderabad,DistName1,RetailerID91,156.06
25716,processed,25-01-2018,25730,processed,2,ProdName97,31.13,4337.0,62.26,Hyderabad,DistName1,RetailerID122,646.01
25718,processed,25-01-2018,25733,processed,1,ProdName304,257.5,4337.0,257.5,Hyderabad,DistName1,RetailerID13,2390.12
25722,processed,25-01-2018,25738,processed,2,ProdName305,21.55,7686.0,43.1,Hyderabad,DistName3,RetailerID145,363.24
25722,processed,25-01-2018,25738,processed,3,ProdName40,88.14,1688.0,264.42,Hyderabad,DistName3,RetailerID63,363.24
25722,processed,25-01-2018,25738,processed,2,ProdName306,27.86,18317.0,55.72,Hyderabad,DistName6,RetailerID55,363.24
25724,processed,25-01-2018,25743,processed,2,ProdName307,100.0,721.0,200.0,Hyderabad,DistName3,RetailerID8,713.45
25724,processed,25-01-2018,25743,processed,3,ProdName88,44.0,2292.0,132.0,Hyderabad,DistName2,RetailerID178,713.45
25716,processed,25-01-2018,25730,processed,2,ProdName308,80.14,2459.0,160.28,Hyderabad,DistName3,RetailerID37,646.01
25716,processed,25-01-2018,25730,processed,1,ProdName309,27.03,553.0,27.03,Hyderabad,DistName3,RetailerID35,646.01
25716,processed,25-01-2018,25730,processed,2,ProdName310,16.79,2174.0,33.58,Hyderabad,DistName3,RetailerID217,646.01
25716,processed,25-01-2018,25730,processed,2,ProdName311,61.29,1703.0,122.58,Hyderabad,DistName3,RetailerID61,646.01
25716,processed,25-01-2018,25730,processed,1,ProdName312,138.6,4828.0,138.6,Hyderabad,DistName3,RetailerID95,646.01
25715,processed,25-01-2018,25729,processed,1,ProdName269,71.43,2548.0,71.43,Hyderabad,DistName6,RetailerID134,2668.81
25715,processed,25-01-2018,25729,processed,1,ProdName313,72.86,2907.0,72.86,Hyderabad,DistName1,RetailerID28,2668.81
25715,processed,25-01-2018,25729,processed,1,ProdName314,250.0,5756.0,250.0,Hyderabad,DistName1,RetailerID28,2668.81
25719,processed,25-01-2018,25734,processed,5,ProdName10,19.44,922.0,97.2,Hyderabad,DistName1,RetailerID56,996.45
25719,processed,25-01-2018,25734,processed,1,ProdName141,112.56,466.0,112.56,Hyderabad,DistName1,RetailerID13,996.45
25719,processed,25-01-2018,25734,processed,1,ProdName62,140.4,2527.0,140.4,Hyderabad,DistName3,RetailerID179,996.45
25719,processed,25-01-2018,25734,processed,4,ProdName1,43.0,1744.0,172.0,Hyderabad,DistName1,RetailerID2,996.45
25719,processed,25-01-2018,25734,processed,4,ProdName2,35.54,965.0,142.16,Hyderabad,DistName1,RetailerID2,996.45
